y_class,QuantitySold,year,month,day,dayofweek,is_weekend,h_item,h_branch,h_invoice,h_item_branch,h_item_month
1,6,2025,4,27,6,1,693,113,3693,989,616
1,8,2025,4,27,6,1,1478,165,1374,1483,1389
1,4,2025,4,27,6,1,410,165,4050,1432,585
2,12,2025,4,27,6,1,1505,165,1374,4596,102
1,4,2025,4,27,6,1,1478,165,1231,1483,1389
1,4,2025,4,27,6,1,1245,165,2260,973,1898
1,4,2025,4,27,6,1,1478,165,2260,1483,1389
0,3,2025,4,27,6,1,1134,165,1374,3714,3156
2,12,2025,4,27,6,1,813,165,1374,2466,2859
1,4,2025,4,27,6,1,1245,165,1231,973,1898
1,4,2025,4,27,6,1,410,165,1374,1432,585
0,3,2025,4,27,6,1,776,165,1374,1200,4298
1,4,2025,4,27,6,1,1780,27,4167,4639,1749
1,5,2025,4,27,6,1,1733,113,3281,1862,4715
1,6,2025,4,27,6,1,1055,165,1374,1559,1312
1,5,2025,4,27,6,1,1564,27,2097,4585,1424
2,10,2025,4,27,6,1,1515,27,2097,1236,155
0,3,2025,4,27,6,1,655,27,2097,4347,4951
1,4,2025,4,27,6,1,281,27,2097,1513,3990
1,4,2025,4,27,6,1,705,27,2097,4279,2713
1,4,2025,4,27,6,1,259,27,2097,1529,4934
1,4,2025,4,27,6,1,978,27,2097,3670,3780
0,3,2025,4,27,6,1,1134,165,4311,3714,3156
2,12,2025,4,27,6,1,813,165,4311,2466,2859
1,4,2025,4,27,6,1,566,165,4311,219,3702
2,12,2025,4,27,6,1,740,165,4311,2442,1563
0,1,2025,4,27,6,1,164,165,531,3001,4008
2,16,2025,4,27,6,1,410,165,3534,1432,585
2,12,2025,4,27,6,1,740,165,1374,2442,1563
1,5,2025,4,27,6,1,1545,27,4024,4882,1387
0,2,2025,4,27,6,1,694,27,2656,1736,3857
0,2,2025,4,27,6,1,1964,27,365,161,4969
1,5,2025,4,27,6,1,1174,27,14,4353,1504
2,30,2025,4,27,6,1,398,158,1466,2491,3802
0,3,2025,4,27,6,1,1515,27,14,1236,155
0,3,2025,4,27,6,1,596,27,14,4195,3891
1,5,2025,4,27,6,1,693,27,14,1201,616
1,5,2025,4,27,6,1,1174,158,762,4565,1504
0,2,2025,4,27,6,1,1948,158,762,377,4138
0,3,2025,4,27,6,1,567,158,762,398,3022
0,2,2025,4,27,6,1,447,158,762,1311,3055
0,3,2025,4,27,6,1,1115,158,762,2003,2954
0,3,2025,4,27,6,1,200,158,762,2471,3782
1,4,2025,4,27,6,1,1553,158,762,3584,976
1,6,2025,4,27,6,1,1856,27,3688,1269,4243
0,1,2025,4,27,6,1,1523,27,3688,2879,2654
0,2,2025,4,27,6,1,281,113,333,2988,3990
0,1,2025,4,27,6,1,133,27,1487,912,1017
0,2,2025,4,27,6,1,1654,27,2088,2572,149
2,28,2025,4,27,6,1,323,113,613,2159,1365
2,18,2025,4,27,6,1,1657,113,613,3195,2341
1,5,2025,4,27,6,1,423,113,613,4913,1567
0,2,2025,4,27,6,1,164,27,4840,4802,4008
0,3,2025,4,27,6,1,1592,27,1397,3595,4953
0,1,2025,4,27,6,1,1523,27,1397,4292,2159
0,1,2025,4,27,6,1,1396,27,1397,1345,3996
1,8,2025,4,27,6,1,435,27,2999,2504,4880
0,1,2025,4,27,6,1,801,27,2999,3033,61
2,10,2025,4,27,6,1,1994,158,1652,1395,2584
2,10,2025,4,27,6,1,1948,27,1652,1941,4138
1,4,2025,4,27,6,1,1335,27,1652,3738,1432
0,3,2025,4,27,6,1,1326,27,1652,241,850
2,10,2025,4,27,6,1,1994,27,1652,4884,2584
2,20,2025,4,27,6,1,1554,27,1652,270,2560
0,2,2025,4,27,6,1,653,27,1652,4801,3921
0,3,2025,4,27,6,1,1088,158,4077,3645,4635
0,3,2025,4,27,6,1,941,158,4077,4756,3263
0,2,2025,4,27,6,1,705,113,333,183,2713
0,1,2025,4,27,6,1,228,27,2266,4476,4396
2,10,2025,4,27,6,1,1174,27,2266,4353,1504
0,2,2025,4,27,6,1,1409,27,2266,1494,1351
0,1,2025,4,27,6,1,495,27,2266,513,2977
0,1,2025,4,27,6,1,600,27,2266,255,2109
2,10,2025,4,27,6,1,1873,27,2266,3080,1908
2,10,2025,4,27,6,1,447,27,2266,3706,3055
2,15,2025,4,27,6,1,1948,27,2266,1941,4138
1,5,2025,4,27,6,1,403,27,2266,1564,4821
1,5,2025,4,27,6,1,1286,27,2266,1463,4030
0,1,2025,4,27,6,1,426,27,2266,1326,4585
1,5,2025,4,27,6,1,1397,27,2266,1643,476
2,15,2025,4,27,6,1,1586,27,2266,2481,4685
2,10,2025,4,27,6,1,696,27,2266,4332,3892
1,5,2025,4,27,6,1,1116,27,2266,3694,2231
0,2,2025,4,27,6,1,71,27,2266,2908,1220
0,1,2025,4,27,6,1,655,27,2266,1636,4624
0,1,2025,4,27,6,1,867,27,1662,2994,808
0,1,2025,4,27,6,1,1970,27,2266,2500,3780
0,1,2025,4,27,6,1,1339,27,2266,4546,2819
0,1,2025,4,27,6,1,528,27,2266,1475,4857
1,5,2025,4,27,6,1,93,27,2941,2386,3414
0,1,2025,4,27,6,1,1678,27,3124,1914,1463
0,2,2025,4,27,6,1,697,27,1662,2189,4768
0,1,2025,4,27,6,1,1922,27,1662,965,1346
0,3,2025,4,27,6,1,1174,158,1379,4565,1504
0,3,2025,4,27,6,1,567,158,1379,398,3022
0,3,2025,4,27,6,1,1634,158,1379,4266,3322
0,3,2025,4,27,6,1,1194,158,1379,4948,3811
2,14,2025,4,27,6,1,740,158,4067,4683,1563
0,1,2025,4,27,6,1,410,158,4067,1133,585
2,10,2025,4,27,6,1,1950,27,2266,1038,2584
1,5,2025,4,27,6,1,497,27,4080,3070,1599
1,6,2025,4,27,6,1,1877,27,4080,4395,4499
0,2,2025,4,27,6,1,602,27,2266,2094,2006
2,20,2025,4,27,6,1,740,158,1466,1402,1855
0,2,2025,4,27,6,1,61,27,14,836,2165
2,10,2025,4,27,6,1,1174,158,4119,4565,1504
1,4,2025,4,27,6,1,1958,158,4119,355,4536
0,3,2025,4,27,6,1,447,158,4119,1311,3055
0,3,2025,4,27,6,1,845,158,4119,4788,441
0,1,2025,4,27,6,1,1370,158,4119,1721,972
0,1,2025,4,27,6,1,910,158,4119,3510,1927
0,3,2025,4,27,6,1,577,158,4119,563,4251
0,3,2025,4,27,6,1,577,158,738,563,4251
1,5,2025,4,27,6,1,1271,27,2201,2668,2786
1,5,2025,4,27,6,1,1693,113,4847,1570,257
0,2,2025,4,27,6,1,596,113,4847,4257,3891
1,5,2025,4,27,6,1,1704,158,2857,1509,2645
1,5,2025,4,27,6,1,1174,158,2857,4565,1504
1,4,2025,4,27,6,1,882,158,2857,1542,2128
0,3,2025,4,27,6,1,1174,158,738,4565,1504
0,1,2025,4,27,6,1,440,158,738,3412,987
0,3,2025,4,27,6,1,577,158,2599,563,4251
1,5,2025,4,27,6,1,1704,27,4533,2251,2645
0,2,2025,4,27,6,1,112,158,980,3259,4883
0,2,2025,4,27,6,1,350,27,1108,4036,2635
2,10,2025,4,27,6,1,789,27,4533,791,475
0,1,2025,4,27,6,1,259,27,4533,1529,4934
0,1,2025,4,27,6,1,978,27,4533,3670,3780
0,2,2025,4,27,6,1,458,158,2792,4308,106
0,3,2025,4,27,6,1,1449,158,292,609,2403
2,12,2025,4,27,6,1,740,158,292,4683,1563
1,4,2025,4,27,6,1,410,158,292,1133,585
1,5,2025,4,27,6,1,1174,27,3237,4353,1504
0,2,2025,4,27,6,1,693,27,3237,1201,616
0,2,2025,4,27,6,1,200,27,1905,1097,3782
2,22,2025,4,27,6,1,1079,59,2189,2574,1322
1,8,2025,4,27,6,1,1079,27,2189,365,1322
2,14,2025,4,27,6,1,1325,27,2189,2038,2146
2,60,2025,4,27,6,1,740,27,636,3369,1855
0,2,2025,4,27,6,1,268,27,365,2745,2551
1,5,2025,4,27,6,1,18,27,365,1480,4802
1,5,2025,4,27,6,1,1879,27,2201,2120,4876
0,1,2025,4,27,6,1,355,27,3731,1116,2529
0,1,2025,4,27,6,1,1641,27,1108,823,2567
0,1,2025,4,27,6,1,1874,27,3731,3114,1835
0,2,2025,4,27,6,1,1461,27,3731,171,2898
0,1,2025,4,27,6,1,1811,27,3731,1274,2681
0,2,2025,4,27,6,1,776,27,3731,2061,4298
1,5,2025,4,27,6,1,697,27,3681,2189,4768
0,2,2025,4,27,6,1,116,27,1108,3888,3701
0,1,2025,4,27,6,1,1737,27,1108,1523,4201
0,3,2025,4,27,6,1,1678,27,3953,1914,1463
0,2,2025,4,27,6,1,1174,27,94,4353,1504
0,2,2025,4,27,6,1,1449,27,94,2813,2403
0,3,2025,4,27,6,1,1115,27,94,4515,2954
0,2,2025,4,27,6,1,388,27,94,1489,4892
0,3,2025,4,27,6,1,1704,158,4119,1509,2645
2,10,2025,4,27,6,1,815,27,3953,4016,1811
1,8,2025,4,27,6,1,694,27,3953,1736,3857
2,40,2025,4,27,6,1,320,27,3953,199,1286
0,2,2025,4,27,6,1,1965,27,94,315,2087
0,3,2025,4,27,6,1,630,27,14,3468,4267
1,5,2025,4,27,6,1,1743,27,3953,3362,4793
1,6,2025,4,27,6,1,1029,27,3953,4864,4507
2,40,2025,4,27,6,1,4,27,3953,2820,1582
0,2,2025,4,27,6,1,1924,27,3953,3570,4291
2,60,2025,4,27,6,1,1461,27,3953,171,2898
2,10,2025,4,27,6,1,1456,27,2829,4080,4180
1,5,2025,4,27,6,1,1845,27,3357,2656,2387
0,1,2025,4,27,6,1,147,27,3953,4324,4206
2,40,2025,4,27,6,1,172,113,4887,1898,2466
1,4,2025,4,27,6,1,435,113,238,1099,4880
0,1,2025,4,27,6,1,1466,113,238,987,438
1,5,2025,4,27,6,1,1097,113,238,4678,3232
1,5,2025,4,27,6,1,1623,113,238,4686,2701
1,4,2025,4,27,6,1,323,113,238,2159,1365
1,6,2025,4,27,6,1,739,27,3357,2099,363
1,4,2025,4,28,0,0,1545,27,538,4882,1387
0,2,2025,4,28,0,0,21,27,236,4338,1994
0,2,2025,4,28,0,0,602,27,236,2094,2006
1,5,2025,4,28,0,0,447,27,236,3706,3055
2,10,2025,4,28,0,0,555,27,3757,321,4935
1,5,2025,4,28,0,0,1547,27,1166,3310,4399
2,10,2025,4,28,0,0,1950,27,1166,1038,2584
0,2,2025,4,28,0,0,672,27,1166,4855,2520
2,10,2025,4,28,0,0,1538,27,1166,634,304
0,3,2025,4,28,0,0,133,27,1166,912,1017
0,2,2025,4,28,0,0,1937,27,1166,2613,4735
1,5,2025,4,28,0,0,1545,27,1166,4882,1387
2,10,2025,4,28,0,0,447,27,1166,3706,3055
2,10,2025,4,28,0,0,1504,27,1166,4836,1727
2,15,2025,4,28,0,0,1708,27,1166,2650,2635
2,40,2025,4,28,0,0,1897,27,337,4323,3308
2,20,2025,4,28,0,0,1586,27,3410,2481,4685
0,2,2025,4,28,0,0,1207,27,3757,77,2274
2,10,2025,4,28,0,0,506,27,1166,2067,3760
0,1,2025,4,28,0,0,1517,27,3757,2419,1108
2,10,2025,4,28,0,0,1572,27,816,2705,1502
1,5,2025,4,28,0,0,440,158,3753,3412,987
2,9,2025,4,28,0,0,1174,113,4362,1600,1504
0,1,2025,4,28,0,0,1397,158,277,1297,476
0,1,2025,4,28,0,0,566,158,277,3086,3702
2,30,2025,4,28,0,0,654,27,2137,1509,4892
1,5,2025,4,28,0,0,1491,113,259,3125,1848
2,25,2025,4,28,0,0,1456,113,259,3376,4180
2,13,2025,4,28,0,0,1670,27,3410,1728,2254
2,10,2025,4,28,0,0,613,27,3410,2597,2460
1,4,2025,4,28,0,0,566,158,4390,3086,3702
1,4,2025,4,28,0,0,423,158,4390,4529,905
0,1,2025,4,28,0,0,1225,158,4390,880,3976
1,5,2025,4,28,0,0,1187,27,1166,3919,3102
2,10,2025,4,28,0,0,1663,27,1166,2161,3580
1,4,2025,4,28,0,0,1245,165,2235,973,1898
2,10,2025,4,28,0,0,21,27,376,4338,1994
1,4,2025,4,28,0,0,1897,165,2787,4007,3308
0,3,2025,4,28,0,0,834,27,376,3643,3834
2,10,2025,4,28,0,0,1948,27,376,1941,4138
2,10,2025,4,28,0,0,567,27,376,910,3022
2,10,2025,4,28,0,0,1449,27,376,2813,2403
2,10,2025,4,28,0,0,285,27,376,289,2844
1,5,2025,4,28,0,0,1323,27,376,667,1695
2,10,2025,4,28,0,0,1115,27,376,4515,2954
2,10,2025,4,28,0,0,1174,113,2446,1600,1504
1,4,2025,4,28,0,0,172,165,2787,1122,2466
2,75,2025,4,28,0,0,1364,113,2446,377,2978
1,8,2025,4,28,0,0,694,113,2446,490,3857
1,4,2025,4,28,0,0,566,165,2235,219,3702
2,120,2025,4,28,0,0,1811,27,337,1274,2681
2,12,2025,4,28,0,0,75,165,2787,4375,773
1,4,2025,4,28,0,0,1334,165,2787,2056,304
2,10,2025,4,28,0,0,779,27,376,3785,1424
2,12,2025,4,28,0,0,1166,165,2787,4444,3281
2,120,2025,4,28,0,0,443,27,337,3383,4186
1,5,2025,4,28,0,0,58,27,376,2952,26
2,10,2025,4,28,0,0,1950,27,376,1038,2584
2,12,2025,4,28,0,0,1704,165,2787,4621,3074
2,10,2025,4,28,0,0,249,27,2144,3329,3028
2,24,2025,4,28,0,0,740,165,2928,2442,1563
1,4,2025,4,28,0,0,761,165,3700,54,1331
0,3,2025,4,28,0,0,776,165,3700,1200,4298
0,2,2025,4,28,0,0,259,27,93,1529,4934
0,2,2025,4,28,0,0,978,27,93,3670,3780
0,1,2025,4,28,0,0,1225,158,4715,880,3976
2,240,2025,4,28,0,0,813,27,337,4265,2859
2,100,2025,4,28,0,0,566,27,337,957,3702
2,120,2025,4,28,0,0,740,27,337,2843,1563
2,40,2025,4,28,0,0,410,27,337,588,585
2,120,2025,4,28,0,0,925,27,337,741,2164
2,60,2025,4,28,0,0,1261,27,337,3405,4624
2,10,2025,4,28,0,0,1174,27,376,4353,1504
2,10,2025,4,28,0,0,1789,27,1805,628,734
1,5,2025,4,28,0,0,1924,27,1805,424,424
2,12,2025,4,28,0,0,435,27,4018,2504,4880
0,2,2025,4,28,0,0,1856,27,38,1269,4243
0,1,2025,4,28,0,0,1209,27,3618,1253,2168
0,2,2025,4,28,0,0,693,27,3618,1201,616
0,2,2025,4,28,0,0,1914,27,3618,3923,2709
0,1,2025,4,28,0,0,1352,27,3618,2436,2447
2,20,2025,4,28,0,0,672,27,4018,4855,2520
2,60,2025,4,28,0,0,566,158,1443,3086,3702
2,180,2025,4,28,0,0,740,158,1443,4683,1563
2,60,2025,4,28,0,0,1505,158,1443,3284,102
2,20,2025,4,28,0,0,1478,158,1443,1374,1389
2,60,2025,4,28,0,0,410,158,1443,1133,585
2,10,2025,4,28,0,0,851,27,1892,2847,362
1,4,2025,4,28,0,0,410,158,935,1133,585
2,60,2025,4,28,0,0,1245,158,1443,1365,1898
2,60,2025,4,28,0,0,1704,27,337,2998,3074
2,10,2025,4,28,0,0,993,27,4018,3587,3000
2,10,2025,4,28,0,0,1177,27,1150,276,1206
1,4,2025,4,28,0,0,258,27,4018,1869,3910
2,10,2025,4,28,0,0,1561,165,2787,278,646
0,1,2025,4,28,0,0,1568,27,4018,1588,4543
2,25,2025,4,28,0,0,1286,27,4018,1463,4030
0,1,2025,4,28,0,0,1022,27,4018,4055,3698
1,5,2025,4,28,0,0,1747,27,4018,955,4584
2,10,2025,4,28,0,0,38,27,4018,3471,2877
0,2,2025,4,28,0,0,1878,27,4018,986,3203
1,5,2025,4,28,0,0,668,27,4018,4236,3840
2,10,2025,4,28,0,0,1649,27,4018,541,2634
2,20,2025,4,28,0,0,1781,27,4018,4233,1171
1,5,2025,4,28,0,0,425,27,4018,1450,2376
0,1,2025,4,28,0,0,986,27,4018,1349,1871
0,1,2025,4,28,0,0,288,27,4018,1574,2384
0,3,2025,4,28,0,0,1118,27,4018,1948,3973
2,10,2025,4,28,0,0,1161,27,1052,1242,3241
2,16,2025,4,28,0,0,1148,27,4022,1471,3518
2,20,2025,4,28,0,0,685,27,1150,997,1229
1,4,2025,4,28,0,0,1515,27,538,1236,155
1,5,2025,4,28,0,0,1245,27,1805,2549,3334
2,30,2025,4,28,0,0,1174,27,1805,4353,1504
1,4,2025,4,28,0,0,1397,27,1805,1643,476
1,5,2025,4,28,0,0,1602,27,1805,3996,3101
1,5,2025,4,28,0,0,677,27,1805,3492,1753
1,6,2025,4,28,0,0,1515,27,1805,1236,155
1,6,2025,4,28,0,0,425,27,1805,1450,2376
1,5,2025,4,28,0,0,1787,27,1805,4932,3823
2,10,2025,4,28,0,0,1323,27,1805,667,1695
2,10,2025,4,28,0,0,693,27,1805,1201,616
1,4,2025,4,28,0,0,851,27,1805,2847,362
1,6,2025,4,28,0,0,447,27,1805,3706,3055
2,10,2025,4,28,0,0,200,27,1805,1097,3782
1,4,2025,4,28,0,0,834,27,1805,3643,3834
2,10,2025,4,28,0,0,1194,27,1805,2095,3811
2,10,2025,4,28,0,0,610,27,1805,558,4470
2,40,2025,4,28,0,0,1972,27,337,4897,3127
1,8,2025,4,28,0,0,1288,27,1805,1429,3939
2,30,2025,4,28,0,0,776,27,337,2061,4298
2,10,2025,4,28,0,0,693,158,1805,648,616
1,4,2025,4,28,0,0,1267,27,3764,4081,2907
0,2,2025,4,28,0,0,1879,27,3764,2120,4876
0,2,2025,4,28,0,0,1271,27,3764,2668,2786
0,2,2025,4,28,0,0,469,27,3764,2743,4343
2,60,2025,4,28,0,0,740,27,2761,2843,1563
2,20,2025,4,28,0,0,410,27,2761,588,585
2,25,2025,4,28,0,0,1456,27,2761,4080,4180
1,4,2025,4,28,0,0,661,27,3555,4698,4513
1,5,2025,4,28,0,0,567,27,3555,910,3022
1,5,2025,4,28,0,0,285,27,3555,289,2844
0,3,2025,4,28,0,0,1323,27,3555,667,1695
1,5,2025,4,28,0,0,447,27,3555,3706,3055
0,3,2025,4,28,0,0,908,27,3555,3855,4225
1,6,2025,4,28,0,0,610,27,538,558,4470
0,2,2025,4,28,0,0,162,27,3764,1963,3915
2,20,2025,4,28,0,0,285,27,4018,289,2844
1,4,2025,4,28,0,0,715,27,538,2522,3541
1,5,2025,4,28,0,0,857,27,1023,603,2883
1,6,2025,4,28,0,0,1335,27,538,4662,4510
2,50,2025,4,28,0,0,1111,27,3680,2397,1736
1,8,2025,4,28,0,0,646,27,538,4690,681
1,5,2025,4,28,0,0,716,158,1089,4563,1542
1,7,2025,4,28,0,0,24,27,2134,2699,1139
0,3,2025,4,28,0,0,754,27,1411,1446,1067
1,5,2025,4,28,0,0,517,113,4013,2998,1708
1,4,2025,4,28,0,0,1972,158,875,2253,3127
1,4,2025,4,28,0,0,1077,27,1506,3065,3065
2,15,2025,4,28,0,0,1984,27,1506,573,845
1,4,2025,4,28,0,0,1184,27,1506,1019,3955
2,9,2025,4,28,0,0,1134,27,1506,2131,3156
2,30,2025,4,28,0,0,1461,27,1506,171,2898
2,10,2025,4,28,0,0,1842,27,1121,950,1142
2,20,2025,4,28,0,0,1224,27,1506,122,1624
1,5,2025,4,28,0,0,200,27,2103,1097,3782
1,6,2025,4,28,0,0,851,113,4013,737,362
0,1,2025,4,28,0,0,828,113,4013,1442,2391
2,12,2025,4,28,0,0,740,113,4013,1632,1563
1,4,2025,4,28,0,0,410,113,4013,24,585
2,12,2025,4,28,0,0,740,27,4441,2843,1563
1,5,2025,4,28,0,0,1634,27,2938,2804,3322
2,12,2025,4,28,0,0,754,27,2938,1446,1067
0,1,2025,4,28,0,0,1897,158,206,3678,3308
2,12,2025,4,28,0,0,1261,113,3845,4763,4624
2,15,2025,4,28,0,0,1704,27,2103,2251,2645
2,10,2025,4,28,0,0,1174,27,2103,4353,1504
2,15,2025,4,28,0,0,567,27,2103,910,3022
1,5,2025,4,28,0,0,1449,27,2103,2813,2403
1,5,2025,4,28,0,0,285,27,2103,289,2844
1,5,2025,4,28,0,0,1048,27,2103,646,1173
2,9,2025,4,28,0,0,447,27,2103,3706,3055
2,15,2025,4,28,0,0,1115,27,2103,4515,2954
1,5,2025,4,28,0,0,845,27,2103,3791,441
1,4,2025,4,28,0,0,439,27,538,3646,3777
0,3,2025,4,28,0,0,388,27,2103,1489,4892
2,40,2025,4,28,0,0,425,158,3680,4249,2376
0,1,2025,4,28,0,0,944,158,270,3786,477
0,3,2025,4,28,0,0,1965,27,2103,315,2087
2,60,2025,4,28,0,0,925,158,4961,2120,2164
2,20,2025,4,28,0,0,1972,158,4961,2253,3127
0,2,2025,4,28,0,0,716,27,3050,4933,1542
0,3,2025,4,28,0,0,21,113,3582,657,1994
0,1,2025,4,28,0,0,1620,27,3050,4699,2104
0,2,2025,4,28,0,0,1101,113,3582,4969,2353
0,1,2025,4,28,0,0,1797,113,3582,2240,2796
2,30,2025,4,28,0,0,1048,27,3680,646,1173
0,2,2025,4,28,0,0,1733,113,3582,1862,4715
1,4,2025,4,28,0,0,105,113,3582,1694,4518
0,1,2025,4,28,0,0,512,113,3582,32,2965
1,4,2025,4,28,0,0,440,158,3281,3412,987
1,4,2025,4,28,0,0,1179,27,538,3019,3057
0,2,2025,4,28,0,0,1515,113,3582,2456,155
0,3,2025,4,28,0,0,1029,113,4013,1932,4507
1,5,2025,4,28,0,0,1704,27,3947,2251,2645
2,10,2025,4,28,0,0,447,158,3680,1311,3055
2,15,2025,4,28,0,0,555,27,3680,321,4935
2,20,2025,4,28,0,0,1870,27,3680,1617,1011
2,15,2025,4,28,0,0,630,27,3680,3468,4267
2,20,2025,4,28,0,0,1950,27,3680,1038,2584
2,28,2025,4,28,0,0,1492,27,3680,4243,4153
2,30,2025,4,28,0,0,1948,27,3680,1941,4138
2,45,2025,4,28,0,0,661,27,3680,4698,4513
2,30,2025,4,28,0,0,567,27,3680,910,3022
2,10,2025,4,28,0,0,425,27,3680,1450,2376
2,40,2025,4,28,0,0,1773,27,3680,4538,4238
2,20,2025,4,28,0,0,1251,27,3680,4757,2720
2,20,2025,4,28,0,0,1449,27,3680,2813,2403
2,50,2025,4,28,0,0,1586,27,3680,2481,4685
2,60,2025,4,28,0,0,285,27,3680,289,2844
2,15,2025,4,28,0,0,1733,27,2103,2717,4715
2,15,2025,4,28,0,0,882,27,3680,3981,2128
2,14,2025,4,28,0,0,665,27,3680,1437,2560
0,2,2025,4,28,0,0,1813,27,1121,3778,2802
2,15,2025,4,28,0,0,1424,27,3680,846,4727
0,2,2025,4,28,0,0,133,158,307,4068,1017
2,20,2025,4,28,0,0,1101,27,3680,82,2353
2,30,2025,4,28,0,0,1907,27,3680,4890,3205
2,20,2025,4,28,0,0,200,27,3680,1097,3782
2,40,2025,4,28,0,0,1889,27,3680,3758,3961
2,30,2025,4,28,0,0,292,27,3680,3343,2920
2,15,2025,4,28,0,0,85,27,3680,230,39
2,15,2025,4,28,0,0,1194,27,3680,2095,3811
2,15,2025,4,28,0,0,1733,27,3680,2717,4715
2,10,2025,4,28,0,0,923,27,3680,2721,839
1,4,2025,4,28,0,0,139,27,2898,1867,2447
0,3,2025,4,28,0,0,1628,27,2898,4013,4480
0,1,2025,4,28,0,0,433,158,307,2159,3542
0,1,2025,4,28,0,0,1184,158,307,715,1889
1,5,2025,4,28,0,0,1773,158,307,4386,4238
2,15,2025,4,28,0,0,1903,27,3680,888,2010
1,4,2025,4,28,0,0,697,158,307,4042,4768
0,2,2025,4,28,0,0,1924,158,307,3534,4291
2,10,2025,4,28,0,0,1174,27,863,4353,1504
0,2,2025,4,28,0,0,1780,27,2396,4639,1749
1,5,2025,4,28,0,0,1950,27,3318,1038,2584
0,1,2025,4,28,0,0,259,158,2200,1399,4934
0,1,2025,4,28,0,0,978,158,2200,2085,3780
0,2,2025,4,28,0,0,426,27,587,1326,4585
0,3,2025,4,28,0,0,1323,27,587,667,1695
0,2,2025,4,28,0,0,749,27,587,710,2079
0,2,2025,4,28,0,0,1642,27,587,3745,2133
0,3,2025,4,28,0,0,1223,27,587,1397,497
0,2,2025,4,28,0,0,1848,27,587,4433,4543
0,2,2025,4,28,0,0,1251,27,587,3560,3303
0,2,2025,4,28,0,0,596,27,2396,4195,3891
0,3,2025,4,28,0,0,693,27,2396,1201,616
0,3,2025,4,28,0,0,200,27,2396,1097,3782
0,2,2025,4,28,0,0,778,27,2396,713,2875
1,5,2025,4,28,0,0,779,27,3318,3785,1424
1,5,2025,4,28,0,0,661,27,863,4698,4513
0,2,2025,4,28,0,0,1095,158,307,3918,3863
0,3,2025,4,28,0,0,908,27,863,3855,4225
1,5,2025,4,28,0,0,285,158,4872,1509,2844
1,6,2025,4,28,0,0,813,27,2595,4265,2859
1,6,2025,4,28,0,0,692,27,2595,4791,3277
0,2,2025,4,28,0,0,1461,27,2595,171,2898
0,3,2025,4,28,0,0,1456,27,2595,4080,4180
2,10,2025,4,28,0,0,1174,158,4872,4565,1504
1,4,2025,4,28,0,0,882,158,4872,1542,2128
1,4,2025,4,28,0,0,1115,158,4872,2003,2954
0,3,2025,4,28,0,0,372,27,2409,4508,10
1,4,2025,4,28,0,0,200,158,4872,2471,3782
0,2,2025,4,28,0,0,1924,158,4872,3534,4291
1,5,2025,4,28,0,0,993,158,3692,2735,3000
1,5,2025,4,28,0,0,38,158,3692,2751,2877
1,6,2025,4,28,0,0,1008,27,2409,4576,4203
2,10,2025,4,28,0,0,567,27,863,910,3022
0,1,2025,4,28,0,0,723,27,2409,3825,29
0,1,2025,4,28,0,0,143,27,2409,448,4705
1,6,2025,4,28,0,0,458,27,2409,382,3307
0,3,2025,4,28,0,0,423,113,2588,4913,1567
0,2,2025,4,28,0,0,1874,27,2595,3114,1835
1,6,2025,4,28,0,0,254,27,2409,3861,2973
0,2,2025,4,28,0,0,966,27,2409,1332,3613
0,2,2025,4,28,0,0,745,27,2409,3929,2323
0,2,2025,4,28,0,0,615,27,2409,3772,1342
1,4,2025,4,28,0,0,1347,27,2409,3010,2387
0,2,2025,4,28,0,0,411,27,2409,3957,4477
1,6,2025,4,28,0,0,552,27,2409,3854,4830
1,5,2025,4,28,0,0,1456,113,1945,3376,4180
2,15,2025,4,28,0,0,1286,27,3611,1463,4030
2,9,2025,4,28,0,0,1973,113,1758,1252,2156
2,10,2025,4,28,0,0,1211,113,1758,2402,1060
0,2,2025,4,28,0,0,1525,27,1023,623,1298
1,5,2025,4,28,0,0,669,27,1023,3121,3857
1,4,2025,4,28,0,0,845,27,538,3791,441
1,4,2025,4,28,0,0,557,113,1945,2034,2563
2,120,2025,4,29,1,0,410,59,3201,1812,585
2,60,2025,4,29,1,0,1972,59,3201,4474,3127
2,20,2025,4,29,1,0,1849,27,1676,1736,4400
2,10,2025,4,29,1,0,1283,27,3727,4009,1048
1,4,2025,4,29,1,0,852,27,3727,2907,4531
0,2,2025,4,29,1,0,1265,27,1509,4452,2888
0,2,2025,4,29,1,0,307,27,1509,392,3296
0,2,2025,4,29,1,0,1658,27,1509,4350,2808
2,10,2025,4,29,1,0,753,27,1509,4000,262
0,2,2025,4,29,1,0,1741,27,1509,902,1809
0,1,2025,4,29,1,0,1442,27,1509,2995,2671
0,1,2025,4,29,1,0,40,27,1509,2455,4362
0,2,2025,4,29,1,0,1943,27,1509,2381,3311
2,10,2025,4,29,1,0,475,27,1501,2814,2356
0,1,2025,4,29,1,0,388,27,1509,3853,4935
0,1,2025,4,29,1,0,1893,27,1509,2693,4258
0,3,2025,4,29,1,0,1377,27,1501,2280,607
0,2,2025,4,29,1,0,1187,27,1509,3919,3102
0,1,2025,4,29,1,0,618,27,1509,3138,2817
0,1,2025,4,29,1,0,1002,27,1501,1711,1898
1,5,2025,4,29,1,0,595,27,1501,1779,522
2,20,2025,4,29,1,0,812,27,1501,2312,3531
0,3,2025,4,29,1,0,1451,27,1501,1510,1463
